id_compra,data_compra,cliente_id,idade_cliente,genero_cliente,produto,quantidade,preco_unitario,cidade
d83020d7-5bbb-4604-b083-f17728aee689,2023-07-30,4bb7f278-600b-4831-bfa8-b4dc4d9e4f3e,,Outro,Chapéu,1,18.72,
eb175548-fd1b-48dd-b66f-7b0ef3e0ae9a,2023-05-29,3df555c7-ffcb-4e42-980f-ca6ee5d3d657,34.0,Masculino,Protetor Solar,100,30.61,
c959a806-51bc-49b2-ab82-d1899bb66827,2024-05-31,efad10b4-e511-43c1-9b15-f0eebcddbffa,61.0,Feminino,Biquíni,1,51.62,
45fd3cd8-98f9-4f42-b050-5cdcf06261ad,2025-01-31,5d0729a6-7235-49c3-ba32-f6afb1bdfb4b,66.0,,Chapéu,1,40.1,Joshuafort
754d3795-33ea-4fbd-89db-97c1a234578b,2023-10-21,cbd28070-a398-4799-b927-8a043b5a9698,,Outro,Sunga,5,189.11,Caitlinmouth
085ca9fd-a830-4aa0-8d74-65e4d7181f35,2023-05-02,2e1d5b46-18c2-4141-8380-ad8873871379,999.0,Masculino,Toalha de Praia,1,153.24,West Jerome
1ee1ec06-8c2c-4360-9f03-651644b9c387,2024-07-25,d20ec600-d500-4007-b7df-6b9ea908dbaa,34.0,Masculino,Protetor Solar,100,197.82,Port Gary
95fa6de1-77c1-4780-907d-c9fc1eb73055,2023-09-12,8c79dcda-1c83-4dba-963d-9c182ca91769,24.0,Masculino,Rasteirinha,2,54.78,
78031616-a22b-415c-b606-62ef4ef50f44,2023-09-17,f3dc8543-1514-4dd4-abe6-60e2946a070d,43.0,Masculino,Rasteirinha,1,70.64,
14352068-9723-41b4-81ee-f3a9b0d97dd8,2024-02-01,2dcae98e-ab54-4902-9924-4a1d5404b420,35.0,Feminino,Óculos de Sol,4,32.66,
210346c5-506f-40c6-84fa-1de0b1891c67,2025-03-14,20acb4c1-4586-4c15-ae8a-c5f7e754f68a,60.0,Outro,Protetor Solar,1,182.33,East Davidport
5411d840-ea8c-4b41-bc00-ac98baa341a0,2024-03-23,dbe05344-3123-4e36-88f9-5af5f7f1f90c,,Masculino,Protetor Solar,4,67.84,South Michaelmouth
0e34970f-6356-456f-b1b9-802d67170590,2025-01-05,3ed00934-6940-4b15-8fa5-123a92394498,29.0,Outro,Canga,1,189.48,Port Brandon
39245021-e0a8-4d76-acf4-f79f3581ab45,2023-12-03,59b75880-1b9a-482b-9ed1-3989feb1198d,24.0,Feminino,Rasteirinha,2,103.21,North Kellyton
81e2e734-3fa2-4a47-8352-4c0a2e3a2430,2023-07-18,602e5328-6749-4e08-af42-349739046730,,Feminino,Óculos de Sol,100,77.43,
9dfecfdb-d4a4-46be-9329-038cdaeef94a,2025-02-19,bfb68ad2-ede2-485b-8866-391be7edab28,,,Canga,4,85.25,Stewartfort
aa43f248-9180-44ff-904d-9f2bc8cd937d,2025-02-03,24b30d74-149f-4ddd-8e24-1dfe2e1f3651,,Masculino,Protetor Solar,100,144.12,
0e19056f-70fc-488a-bd35-3fd4c4bc3042,2025-02-20,e8174202-30d4-4632-9a54-f19d6b76fc34,,Masculino,Toalha de Praia,5,109.22,
630c9496-048c-4b2c-aaa0-fe46efe76bbd,2024-11-11,24a4e5eb-b8d5-4277-b2e0-8849230c0d32,,Feminino,Protetor Solar,2,139.99,
683b1a0c-2984-47a0-a6ff-c3cb47ff32c1,2023-11-08,b87e6a37-36fd-4d9a-8d8b-db9dd9d0a41a,,,Canga,1,54.14,
113ed59b-a9a3-4054-b1d6-9bc72be28561,2024-04-22,072f801b-628a-4364-9451-88059bc5f80b,,Masculino,Biquíni,1,105.2,Meganburgh
01421568-0ac0-4cea-bd7d-489065499a92,2023-05-17,da19d703-0239-4f55-895d-7644d67e37a3,55.0,Masculino,Biquíni,3,58.73,
2224fea4-2349-4614-b70b-35335722aeaa,2023-11-11,56a1f301-339b-46cb-a49e-a9606ee9aa1c,,Masculino,Biquíni,2,96.32,
df6143b5-98dc-42e9-8bac-282a3e3ba696,2023-09-24,ccd5499f-e0ba-43bf-be2c-5a96fa88889d,45.0,Outro,Protetor Solar,2,124.17,
4a0cefcf-b918-4f3f-84e9-51572fee0ae3,2023-10-14,0657f530-bb50-43b4-93d9-bd1c9bdc7733,24.0,Outro,Biquíni,1,114.37,
6dacabfd-0a4e-4c9c-893c-973f18f01451,2025-03-09,572192a3-3308-48d5-8ae5-1540201ede93,48.0,,Rasteirinha,100,16.46,Serranoton
6a0869c6-808d-4f11-89a8-992394bd0130,2025-03-10,eea5e28b-5f6e-41db-b288-3829ad8ade3d,67.0,Masculino,Biquíni,3,20.74,Port Cheryl
2e50b4cd-83be-4489-8c37-ffc3243770fe,2023-07-31,a2015cac-ab1e-428a-9298-0da4737c6c37,40.0,,Sunga,3,164.63,Scotttown
3ce2d92d-dc72-4325-a376-5fe25e8d574d,2025-01-10,ce7fa2e8-ab13-4d5b-8938-ca8c303f1c82,,Masculino,Canga,2,194.65,East Rebecca
81cb33f1-c454-40b4-87e8-06175a005933,2023-08-31,bca5492c-174b-4187-99dc-1e28aa2726cc,26.0,Feminino,Rasteirinha,100,76.56,Hallmouth
9a44ff0d-5fe0-4889-93a4-3568bc7c8419,2025-01-16,1ac9b075-9884-42b7-885b-774484d05b35,,Masculino,Biquíni,4,108.59,
ca1fa67b-eb4b-4bf6-9f1c-9bd1bd5dee4e,2023-12-26,a714c00a-4b96-4f50-99ca-6bc0f5220095,,Masculino,Óculos de Sol,4,114.83,
b7a279b3-bb57-4bd4-b02b-0229c8d77730,2023-07-16,6372c039-5971-44cd-b0b4-9b1ef881544c,56.0,Feminino,Sunga,100,122.92,
368a3b41-0328-48dc-b18a-6e8783548664,2024-02-04,2079fc7f-ec5b-4590-8545-45d0c8ae5d4f,,Feminino,Biquíni,2,151.64,Timothyside
00b545df-3c30-4c3a-9e5a-b4286b334cc9,2025-03-31,c0e0efbe-c3bf-45fa-8792-6fd1e4fa16cc,,,Óculos de Sol,100,28.92,
f97ea6e2-4dca-4c9f-8b47-86a03c2a985c,2024-12-06,4b20d959-bb77-4a48-8d57-eba5b4514db6,,Masculino,Canga,3,47.53,Port Michellestad
c7f8de42-f374-46fe-a0b2-4280974fa379,2025-04-16,85fc2b76-cf6c-4da8-9bf3-b39d73bb4794,,Feminino,Chapéu,2,42.76,West Patrick
36ca39bc-eab2-4f7c-9cee-8478a6559eba,2024-07-30,b4739329-df51-455a-9a8f-b6e89db6643a,19.0,Outro,Protetor Solar,5,159.82,
33eb0b63-138e-4b8a-a52a-d9641066979d,2024-12-03,7f7983d3-e6a3-44e3-a13d-ee68fbca7d1c,,,Toalha de Praia,3,56.26,
3ea0e732-ccdb-4347-9f63-58daf5e9c867,2024-12-07,6c552f6d-26e9-48fb-9007-67841eef13ed,23.0,,Sunga,100,136.91,Mckenzieberg
f9f982a2-d67f-4e6d-8b7f-0c324bb0f2c7,2023-05-20,abe660e3-bfe8-4eaa-8ccd-efae241d7d3d,17.0,,Rasteirinha,2,128.17,New Rachel
e46c8433-a0a0-4189-83d6-399fec16d239,2024-11-19,30f6b299-53aa-4e3d-b184-681d230e0641,56.0,,Chapéu,3,163.19,
26b5022f-92cd-48d2-8171-5a95f6672fdf,2024-11-30,1dc056c7-bcba-4db5-ac7a-0d6ab05a9f6b,,,Biquíni,4,76.07,Melissaburgh
f91874d9-57bf-4e72-aa9b-bed6b8ee7d98,2024-08-21,75f8deff-2fae-4734-9fc1-e35de7569a2d,,Outro,Chapéu,1,142.27,Saraport
ce546e9d-c81f-4a47-9c60-3cef4289e09a,2025-01-12,406d19b1-a44b-41db-a2ab-8a6e10fc75c2,56.0,,Chapéu,1,82.3,
2162091a-45e0-4864-ba0c-e3a77b01cbfc,2024-03-16,be03f35d-cb30-4273-ac2d-00a94b90fe60,,Outro,Óculos de Sol,4,51.12,
10a7ebc4-a5be-49f2-802a-abf1615130eb,2024-03-20,045df470-52c8-4c24-a4dc-b9b38984eb1c,,,Rasteirinha,1,134.35,Riveraland
ec5a5c0f-2e07-4006-96ba-659f4c693169,2024-07-13,16e04d8e-ff5e-4c0c-86f1-ce200412b5cc,64.0,Masculino,Chapéu,100,161.54,Gregoryfort
282ef867-25d4-4b6f-9ef2-e1280d81452a,2024-10-15,cc16c593-0960-4386-95f9-ff0c26fc3841,63.0,,Rasteirinha,3,86.95,West Timothy
fccd492f-9716-47d7-bf7f-ea5988ab5cf5,2024-09-15,80b8d4e7-d62f-42e8-93fa-de1b0ccb71e1,45.0,Masculino,Chapéu,100,164.19,Batesburgh
4db326d7-e43c-433a-a096-71b08e1ead57,2025-01-27,2d8d243a-94e1-41e5-a5cc-e7afbe0cfe26,27.0,Feminino,Biquíni,5,76.45,Port Amber
1601fa21-9051-4ad1-96b6-001456aba43c,2024-02-13,09eaeb43-a38b-4825-8714-974ce5b99335,50.0,Masculino,Sunga,5,44.33,
da0dce1b-0df4-4c1a-b4f9-9be4ecc94737,2024-04-09,df8ac742-1011-4af5-8af1-b1ba2635b59f,,Feminino,Biquíni,100,75.62,Lake Michaelton
09848f09-863f-4ef9-a3b6-dbc87e495c1c,2024-12-21,d9e1e86e-b034-442c-8174-762bf7ed0dfb,61.0,Outro,Biquíni,5,85.94,Matthewfort
18d65f9e-94bf-491c-a641-f53e9cabe96f,2023-10-27,1c56f5f2-d2a3-4f43-9f30-0079d7581e65,,Outro,Biquíni,3,188.78,
68fb9959-e30d-4e98-a0f3-bb3d878faa90,2023-05-06,d6b2d723-9efc-45b2-a03e-c32c9d551731,36.0,Feminino,Biquíni,3,43.34,Trujilloview
9b19ad8f-96ba-47e1-b475-7f79e79a30c7,2025-02-14,32dd3fec-25a2-44e8-a1de-8fa833dbb181,,,Chapéu,100,115.21,
199337bb-9141-491f-9a83-62a9885e5625,2025-04-06,11e8d28a-1595-4e85-ab0b-419a7cabd386,20.0,,Sunga,2,177.2,
b21a29a8-45b0-483e-9882-0aec5c8c2a00,2024-08-25,ec0ab2e8-7eeb-407d-ad10-9c8d7d064e64,,,Toalha de Praia,4,53.02,
9e072855-5e30-4706-b13e-e4394a677ac0,2023-12-17,87880275-43a2-4af6-8e97-37a307cf8cf0,35.0,Outro,Sunga,100,66.92,
0ab6a406-a6f1-4bec-af48-0991c25d4286,2024-04-03,e8c2d0bd-ad91-4ece-b1ad-b93b6968403c,52.0,Outro,Biquíni,1,90.45,Frankchester
6ec5f299-28b4-4dc0-86ba-00eb7cb70589,2024-03-16,2379d26f-368e-4402-96af-19314717bfc6,18.0,Feminino,Canga,5,62.43,
2aa60625-b680-4841-95ff-91e0b379fd71,2023-09-16,e3b25a44-ef54-46e2-a764-4dab9c1df74b,59.0,Outro,Biquíni,3,64.73,
16b18ff5-68dc-49a4-b73c-88071ce977bb,2024-10-21,946d527b-efe8-4a50-b51b-7687829ee2ed,,,Protetor Solar,3,196.78,Sharonbury
fb2a2499-829e-4cc2-9c67-4582c771a1ea,2024-10-29,72a527f7-0ed3-4bad-a854-49ead9561535,68.0,Masculino,Chapéu,9999,123.8,Billyfort
dd17a177-4e40-4bc1-9e1d-4f6155244cdf,2023-08-11,c4fa1141-c5e4-4e78-8f02-0971f036ccd0,24.0,Feminino,Óculos de Sol,2,142.14,
86fc1f99-8ed5-478d-891a-993c84667280,2023-08-30,e9fbbe48-34d4-4bbd-9a7b-7f471914f1b7,24.0,Masculino,Canga,4,86.53,
68be3175-cb4c-4e60-b8cc-4657fd2d4200,2023-10-07,77649b30-c2e8-4045-835a-dec14d8bbbde,19.0,,Sunga,3,53.79,Lake Christy
d8089d83-bd19-4366-b7ff-23ff2b54c8d9,2023-11-22,2e2fb8ec-cb42-43f2-bfb6-38e539fb6848,,Masculino,Óculos de Sol,5,25.52,East Ianstad
c59a6e60-ede2-4a4e-ab47-663349c23d93,2023-04-26,d0494f11-c38b-4abe-ae28-fd8b0c6835c3,32.0,,Protetor Solar,2,28.91,
54fcf1d6-d51d-4467-a15a-3c227882123b,2023-05-08,969ac317-8136-4ec2-b582-ab0ea6620280,,Masculino,Biquíni,4,140.39,
f3ece83d-136d-402f-a714-c1131b195f66,2024-02-16,f2cee8ca-a34c-4b95-bb07-bd01e11bf486,39.0,Outro,Chapéu,5,189.39,East Sally
723209b9-a207-4093-8500-ad75121037e3,2025-01-29,8c3df379-0afe-439c-b27a-c2a3a56815b6,,,Biquíni,2,23.21,Austinfort
c60a6c41-8ac4-4187-b680-81395d4d2666,2025-03-12,50c6d31a-7646-4824-8b57-b65f1a4dc5c7,16.0,Masculino,Canga,100,149.85,
656d22ed-5e0d-49b0-8a99-73b84c1f848c,2024-01-18,94366a63-a06e-44e7-8d7c-1a9a57efa76b,23.0,Masculino,Chapéu,100,120.51,Michaelbury
894c5a20-bd8b-4130-a9b3-f6b73ced96fe,2024-02-28,d3d70989-1711-4766-b9fe-0075ac049801,,Feminino,Toalha de Praia,5,162.53,New Leslie
7cbf809c-dd0a-4b10-a3f6-3dbdbf34ef17,2023-06-28,1730939f-5bfb-4f3f-a1f6-b36b28e016f6,,Masculino,Rasteirinha,3,52.45,Lindashire
ef8e9c24-8fd2-4e78-9bc5-faf0e03e8077,2024-02-10,57659c04-8193-414e-a22d-6eaf8e4c2103,,,Rasteirinha,1,125.78,Robertville
c271f9da-b59c-47c6-9273-aa15dbae152f,2024-03-12,bfafc9e7-660d-473b-9d88-734b33fa7217,55.0,Outro,Sunga,5,77.88,South Linda
be388cb9-bf60-4477-a64f-e36af2107651,2025-04-01,ed5736cc-ba70-43f4-b24c-16990cb6e626,27.0,,Chapéu,1,21.83,
5f63b49a-48d1-470e-a2bf-56f0c808be04,2023-08-13,6b0fb16f-6aa9-431a-ae72-a8d52d545eab,69.0,,Rasteirinha,3,86.1,North Emily
bbcf8df3-6939-45dc-924a-599d329b49c6,2023-05-19,47ab8a24-bd64-4fd3-a60c-8b2b7574faf3,,,Rasteirinha,5,172.05,Derrickbury
1ccff579-d1f7-4b37-b97c-03eccf842f29,2024-04-07,32f83926-dda4-4d03-9633-8e16c90680e9,61.0,,Protetor Solar,5,51.94,Smithfurt
62ec06fd-a25b-4764-a74c-81d25fb51fb8,2023-11-27,dec0ceb6-bd9a-4489-b380-adf33b6d782c,62.0,Outro,Biquíni,100,148.28,North Bruce
2a4027c3-9a42-4732-87dc-d17a5e3575cf,2024-01-20,25949398-8d2b-465d-846d-c73f3b3cd79d,,Masculino,Sunga,3,129.03,North Stephanie
bdafa4c6-b090-4feb-816a-85a74df5628b,2024-06-12,1b6bfff4-75b8-4e67-90b9-e0a596053a48,,,Protetor Solar,1,28.06,Richardstad
83189ba8-d8ab-4dd6-b0d1-17a16c8a1c94,2023-07-16,f6c82396-9a4a-4406-8a79-d6c04ce739a1,,Masculino,Protetor Solar,2,41.96,North Blake
e9d74113-fdfe-4269-8a3e-6d5572929935,2025-02-11,7016b5cf-3d47-4590-ab28-b30e72be3a80,,,Rasteirinha,2,122.71,West Christopherville
53940342-d371-438f-bc06-f40666a1bed1,2024-03-17,a850b77d-5996-47bb-90ec-0cb74b71ee12,,Feminino,Sunga,2,199.99,
867f90fc-62f4-4bc7-b9f4-3a8c99af22ba,2023-09-21,7358975e-531a-425a-8a65-2efd730d057f,44.0,Masculino,Óculos de Sol,2,84.88,East Jamesberg
854944fc-4f91-4060-a2b0-e72f37614bd8,2024-06-02,a6e821c1-9a17-4320-ae24-e1362a441b75,,Masculino,Canga,3,71.63,Port Jeffreyhaven
2c5657dd-a00e-4639-ab42-8053c519a04d,2023-07-06,e5866dc7-596b-4761-bcee-9e7349ad830d,,Feminino,Toalha de Praia,5,49.33,South Matthewchester
9aaf4625-fad3-463e-b5cd-902225c1bfa8,2024-09-01,d5737df6-23b0-44c6-bd97-09481cf05ba6,,Outro,Canga,3,108.77,Nancyberg
e758f197-3472-46c3-933a-ebc3177d76ff,2023-08-02,06dba0c5-8166-4590-8a09-35e3ab315e9f,66.0,Outro,Toalha de Praia,5,144.7,Lake Lanceside
4409fb3e-4db0-4442-9322-6d53cc86952f,2024-05-21,23c01bc2-91f5-419e-9a7a-f61ac09a537b,53.0,Feminino,Biquíni,2,162.07,
efcb89d5-c713-4495-9a59-06bee51d96b4,2024-02-28,3f50a5c7-26c0-4ce9-9983-9447a74d978e,,Outro,Óculos de Sol,3,34.57,
b2becfa3-273d-47fd-8e3d-8837967bb6df,2025-03-27,91d0fa14-d39f-40a1-8c57-e2cf7be6d476,44.0,,Chapéu,5,25.59,Timothyville
81b5bbba-d441-4240-9640-83f76a5392b3,2023-06-06,bc1fd27b-4994-450f-b5ed-ea1dee15d0e0,66.0,,Sunga,1,92.98,West Melissa
39f46fcf-f6fc-4011-9149-a478c12e0a46,2023-07-19,f00b3219-fa58-4c59-8043-35d43b4dfb85,,,Sunga,100,50.27,
ad3809ae-b53b-4fb3-b738-a27caacbeb0b,2023-06-12,d86def12-b07b-44da-bd4e-05519b60b2b6,,Feminino,Biquíni,2,17.31,
4b5afbf9-a53c-4f15-acd1-89906225074a,2024-02-24,4df9fd17-d12a-4915-91d0-d290972224d7,,Outro,Óculos de Sol,100,84.67,
bbf64e2c-2790-4e72-8c4d-4dc5c23eebcc,2023-12-10,41124185-3beb-418b-9325-931cbbd6d299,43.0,Outro,Chapéu,100,76.62,Kerrstad
d83f0f80-207a-46c5-aebf-9d4ae1354521,2024-07-07,8c2905cc-ca6c-4a55-bcf7-d20b2b916373,,,Chapéu,100,191.39,
390448af-9baf-4725-a890-66aff02f922d,2024-10-28,dc6a8405-48eb-4b99-b26e-82b00bff5c75,,Feminino,Biquíni,3,154.79,East Jesusside
e7a79fe1-9af3-45b9-a43a-03a4ca30fb33,2023-07-01,7f6ca8a1-3770-4f86-bca6-8e0108ce2645,,,Rasteirinha,100,183.89,Garciahaven
cda1217b-75b3-41cd-9910-b0cc63431658,2023-06-25,552c58f6-4f70-4507-8b8c-9dd5e90e4629,,Feminino,Toalha de Praia,2,73.46,Daltontown
46404917-4565-439b-8127-d1a784c31edd,2024-08-11,bd1c5d82-0b30-40fb-97de-1e982b6343f7,,Outro,Chapéu,5,21.39,
e3e2861a-cfa8-4d74-9e30-cd1c6a067f92,2024-09-19,f8fac0c0-e389-4dd5-a2b2-08df4bb8575b,,Outro,Toalha de Praia,5,122.54,
639443ff-1ef2-4f13-97a4-5d3f750e6704,2023-08-14,e013c24a-a775-49f9-8c39-074537b955f9,,Masculino,Canga,1,128.5,South Benjamin
204d6976-81b3-4ed8-b499-e4c466db6d3e,2023-05-27,a0886adc-bb06-490a-9bd9-4c5af0fd8bdf,17.0,Outro,Protetor Solar,3,28.56,
53802b7f-dcc7-4bbd-9a5e-9b916e2daf28,2023-07-13,23c1595f-0f55-43c7-b3b1-b4ff742695d8,39.0,Masculino,Sunga,1,54.64,
1bc94826-2e8f-4036-ba65-749b86cdcec9,2024-05-06,743efbfb-ece5-43d6-8806-3eff1b47d445,49.0,Feminino,Sunga,4,46.1,
a3eaf389-d5b2-4ea6-a254-bf7d12675832,2025-03-23,4afaf1af-2d64-45b0-b9cd-2fb70bce2b5e,,Feminino,Canga,3,112.81,Port Sara
20ae8f5a-687c-4c6d-9b07-a9495459f3cf,2023-08-29,8fe6434f-8ca2-431d-a990-f92db2140b4d,56.0,Masculino,Protetor Solar,1,128.67,Lake Daltonmouth
972da667-7c92-4b06-bdc4-54711fdde77a,2024-11-10,730fe41f-f6cd-4442-8abc-c40618776234,16.0,Outro,Rasteirinha,4,139.9,
a70ed7e0-3dec-4df6-aad1-8f7474a5b512,2024-07-12,b587cc2f-3d12-4b48-a37f-32a97643f600,,Feminino,Chapéu,100,167.24,Christineborough
84b90b13-9589-43b3-9259-2398665713e2,2024-08-29,0ae5129d-9d6e-4a5f-8e2f-f6eb33454060,38.0,Feminino,Toalha de Praia,100,140.31,Rogerside
96f399b2-148e-4377-8530-9448194ea7c5,2024-03-20,ce01652b-a03f-4738-9abb-907d09acf03e,53.0,Masculino,Rasteirinha,5,189.5,
dc983d0a-9500-4780-9fe2-cfa32fe8d325,2023-05-28,109a9b08-c5de-473f-9402-7d28f3c1ffab,21.0,Outro,Óculos de Sol,1,179.57,
244d7153-8697-4574-93dd-633eb952d9ed,2023-06-30,584d3067-717a-4ffa-81c2-4052a185a6a7,37.0,Feminino,Biquíni,5,155.54,
a7bc3e36-c015-496f-94db-c384e96dfa85,2024-07-08,a41ab990-07e5-4023-b9ef-49d774075283,,,Sunga,100,111.01,Loweland
5cb04fe9-4d04-42d8-8887-772835bcc316,2023-08-27,0b2cb139-421e-4438-8e53-02502cebe720,33.0,,Rasteirinha,100,85.97,
269313f9-e28d-4e4f-b930-740859dcb930,2024-04-20,708e50bc-2a6b-4fc5-a6c4-94c18828df21,32.0,Outro,Toalha de Praia,4,20.74,
79dbf79c-71d7-4226-bb96-d36dd9701743,2025-03-23,d081bc04-ebfd-4308-b926-bd756f9742fc,,,Rasteirinha,2,27.69,
24053c9c-d8f6-4515-9098-9d0745b8961e,2024-01-15,41f2b18d-37f1-45ef-a6e4-2a278fd7dbcb,,Outro,Toalha de Praia,3,178.61,
ab10bd47-7405-4b54-b589-ac899e6ba855,2024-08-24,fca678a8-c032-41e5-ad5d-067ee6a310a4,41.0,Outro,Sunga,3,15.67,Port Robert
d553bcba-c45a-4889-8459-c66a16fc581a,2023-06-26,cc410380-697f-4e96-b053-8008b58c176c,,Outro,Toalha de Praia,3,33.4,North Charlotteborough
7a643190-47cc-42c6-8814-d6f60f479cc4,2025-01-08,aa1558a5-62cd-4eb4-9226-28c493816895,,Outro,Toalha de Praia,2,125.23,
efe69149-a93a-47b1-b254-ff2b1386cfd4,2023-05-09,3fdbaf40-2a2e-4a64-8a07-0ffb34e666e4,34.0,Feminino,Rasteirinha,3,47.27,New Jessica
54521a77-94c4-4f8d-a1f4-9681e6f9c725,2025-01-26,6fb4fd25-38b7-4c92-b7d7-828ea7422eea,,Feminino,Protetor Solar,2,192.39,Lake Terrifurt
00afff5a-f650-4800-96ba-271c72e76042,2024-09-24,49ba148c-fdf9-4801-9e3d-4ef8328306c1,16.0,,Chapéu,3,145.24,
6be90fa1-f12f-4bc4-83cf-2ef744ff4279,2024-02-17,987102e4-9383-4477-b69d-fa7200f898c0,,,Rasteirinha,100,19.75,South Jessicaton
e8bcb7bd-0669-4ff7-a286-f0340f170b92,2025-04-18,5e4ab799-348d-45d4-986d-92f05e6238ec,60.0,,Chapéu,100,159.29,East Pamela
84bfeb16-8ebe-46ff-a438-1371f17cf484,2023-05-28,44ac2237-a38e-48d4-8c40-678feb3b9ebc,,Feminino,Rasteirinha,4,91.59,
ad1e7c2e-bbba-4dd8-a903-1d1b81813183,2025-02-19,c60c6d17-57b5-4a6d-b731-797e90487f0d,,Feminino,Óculos de Sol,4,20.43,Hicksborough
d5fee262-3160-43a0-8d52-606f716e78af,2023-09-02,8716be59-1a37-4d32-989d-7f0469be3b07,55.0,Masculino,Biquíni,4,135.28,South Thomasborough
31e11621-ebf8-4502-9c36-fcdcadcc102e,2023-06-13,88677d85-c6ec-4d7d-a341-705120a4332a,29.0,,Sunga,4,196.59,
40e8045c-1b1d-420f-8aba-18a005304952,2025-02-06,f3a7c6e6-faff-4e73-a19c-b06fd61d988f,50.0,Outro,Rasteirinha,3,137.53,
77afa2b2-15f9-4964-8ca5-07ff9a0967ef,2024-12-16,96d24960-a36f-44f0-b5fd-3f7f3ff121ad,63.0,,Protetor Solar,3,67.95,New Matthewton
cf1ef86e-e666-4020-a086-44235c26ebd2,2023-11-15,e8d0ac71-a535-45c6-8e84-8061829ecf44,,Outro,Toalha de Praia,3,159.68,
d897ec5f-6ea6-4f0c-946a-b823315b49b1,2024-03-16,1f1d9c7d-2ee4-4236-bb85-3c5806fb9dee,35.0,Masculino,Rasteirinha,5,65.32,Powellmouth
d84a9c7b-8708-4cf0-bee2-98eda1e2afee,2024-09-11,8c713e75-6d14-4eeb-9f2a-43c50dbb28db,64.0,Masculino,Protetor Solar,4,163.41,East Joycestad
1a44c848-6a69-4469-b773-dd10908d066b,2023-04-29,ab1ac040-c923-44a7-8515-4c36f9f189db,28.0,Masculino,Protetor Solar,3,105.28,
9d65e63a-21f9-48e9-a755-17b700abe40e,2023-08-18,6166af09-e427-4f81-b9eb-632210a9ddaf,,Feminino,Protetor Solar,5,159.22,Miguelshire
b6cd0f07-875a-4fc7-b87e-cafdeb4ebcbb,2024-05-10,1613d201-b4aa-4e10-afc7-202d222b8182,,,Rasteirinha,2,170.48,
9e38caaf-1dbc-4742-808f-df0e423ddeb7,2024-10-01,635d3730-b9c4-48b4-aadb-3b67c153b36c,61.0,Outro,Rasteirinha,1,47.15,East Virginiabury
853279cd-9e4d-46da-b7cd-2376fe5a0f45,2024-01-14,9f74ac93-b548-4ee8-908f-29a8bb8f4049,64.0,,Rasteirinha,3,173.89,
334914d3-77d4-464d-a35d-dc8c48e061ac,2024-02-07,953039a1-c821-4adf-bc8f-9306f2d6e514,,Masculino,Toalha de Praia,4,147.08,Lake Brandyshire
721fd659-50c5-4156-826d-4aa64ed3d43e,2025-01-16,d1362d41-e79c-4ffc-a8f1-ba67a95de319,58.0,Feminino,Biquíni,3,106.45,
1d222b8b-7ce1-4024-b6d1-503d17316c7c,2025-04-03,e6b4068f-cf7a-43d5-8955-e42ed5a442e7,35.0,Feminino,Chapéu,1,106.72,
da38696f-6413-4aa8-a38f-55c2d46d1f8d,2023-11-01,a63c56b9-2a61-485b-a8ac-9a93d963c608,,Outro,Toalha de Praia,1,92.09,
a29bdb64-00bb-4a0f-a0f4-fc6ffa167c6b,2023-06-12,02049e48-b62e-43ec-86c6-c0afaa2ecaab,,Feminino,Rasteirinha,4,174.84,
3f792898-7e39-40a9-81ea-2f1a215f8a86,2023-12-14,0af5fb46-3eea-458a-ab2a-c3ebeb2e1e16,54.0,Masculino,Sunga,1,159.55,
26db4b46-e90c-4bca-9b9f-e24f67764056,2024-10-16,cc0f9fb8-6a2a-48bb-8189-61bc06441d4b,36.0,Masculino,Rasteirinha,4,56.38,
d10f79dd-a57f-4494-831e-41623e41e6a2,2024-04-30,c2435bd5-f4db-4276-afa9-dd017d1ad7d6,68.0,,Óculos de Sol,5,189.41,
b65eb2ff-4655-4481-a51e-49ef12e719e0,2024-06-25,a629a788-e8b5-474d-9cc8-f89773cd840f,,Masculino,Protetor Solar,5,147.29,
3d2a9471-5c4c-4a5e-a591-7e251296107c,2025-01-18,30be4728-362b-4189-a42d-985f576af28a,,,Protetor Solar,5,29.05,
4607dd27-adf5-419d-b465-144ed6c4dc56,2023-08-05,d32ec4c8-fefa-4543-887b-f399ae743a0f,,Masculino,Biquíni,2,185.61,
6abb0458-c47c-48e6-8ed6-7ac4e126536b,2024-07-04,047eca1a-579b-4448-b4c7-eb0b9e50aedd,999.0,,Toalha de Praia,4,25.14,
e5f93c12-d6aa-4336-8031-3f6925bf87ee,2025-03-14,ceb13081-8cde-460b-9b37-5d24700485e6,56.0,Outro,Canga,3,71.32,
8c4d365c-3f4e-4897-b48b-8c8ffe273150,2024-09-21,86b3e616-7712-4699-b570-c6801cd3bf30,24.0,Masculino,Chapéu,5,109.81,Michelleton
4207ff1d-3c4c-4127-b155-8b4f4823f2f7,2023-07-27,601db1d0-a55a-460c-87a5-1c4b2dd371a1,,Feminino,Óculos de Sol,4,69.95,
c3b33db4-0009-4f07-9b7a-dfc30ce3ec12,2025-01-10,b465dad7-35f3-4940-a72e-893a54eb2178,52.0,Feminino,Sunga,2,59.53,East Brady
0652f6bb-1842-4f18-b9bb-3d94d74b420d,2024-11-01,5950672a-70b4-4543-9d8f-7c99ba1861ab,,Masculino,Protetor Solar,100,157.66,
d2039fb0-66bb-438e-af42-3425007f41f1,2023-09-20,881c9789-539c-4e8a-9faa-2f9c4610f573,,Feminino,Óculos de Sol,100,196.92,East Michellehaven
